,normalized_mae,normalized_rmse,r2,mean_log_likelihood,lf_training_time,hf_training_time,inference_time,learned_noise_std
0,1.0997973199829745,0.172031996804739,0.928355621649425,-2.542394472104964,4.218445539474487,0.2776849269866943,0.0470318794250488,1.7159808737811215
1,1.094225536790266,0.1620057252395994,0.9364633396521104,-2.406730349755262,2.991328477859497,0.3061079978942871,0.0368859767913818,1.138027050968064
2,1.0816449991966732,0.1508518297531646,0.9449110083992256,-2.375037593300484,4.452158212661743,0.368112564086914,0.0352725982666015,6.511976343021805e-05
3,0.6551751059234537,0.0835530528458146,0.983099937781682,-1.4002076210611845,3.2358648777008057,0.6670405864715576,0.0425798892974853,0.4442841773684833
4,0.7217806813113504,0.0945827532462498,0.9783435352966114,-1.6328647903987807,3.0450198650360107,0.5876235961914062,0.0304155349731445,0.5458525059685717
5,0.8138392249084525,0.109398643901971,0.9710273956849907,-1.8880039864600424,3.800748109817505,0.6878576278686523,0.0404736995697021,0.6748887262331729
6,0.1409522447780465,0.0248180749602391,0.998508923786862,-0.967331476208322,4.58324122428894,1.130354404449463,0.035593032836914,0.3294944453880253
7,0.1273034152764582,0.0272089677440804,0.9982077945663228,-1.1642563503552554,2.991231203079224,0.8582637310028076,0.0288112163543701,0.410820535576013
8,0.1285174775017918,0.0297612712633891,0.9978557934677524,-1.392186704526957,3.2991979122161865,0.9447734355926514,0.0305011272430419,0.5620618919975546
9,0.1311256568387116,0.0233740718920492,0.9986773881512438,-0.9840630729879276,2.980698347091675,1.1994247436523438,0.0402717590332031,0.5765397309531767
10,0.1549909611456459,0.0283067479425015,0.998060259589146,-1.2041096983023694,3.8064777851104736,1.137479305267334,0.0314164161682128,0.7148998257553348
11,0.1750852528374843,0.0334332241456061,0.9972940474422384,-1.427149061513031,3.0428051948547363,1.0699708461761477,0.0318248271942138,0.8776835962443227
12,0.265364536013896,0.0270549482469404,0.998228027110202,-0.8297365384245293,3.1325812339782715,1.3677523136138916,0.03369140625,0.3563111297976012
13,0.3075064343422604,0.0304525675441664,0.9977550251069184,-1.0610181016158915,5.016474008560181,1.8672678470611568,0.0501563549041748,0.4460056555999571
14,0.3503253691222949,0.034956597230314,0.9970418379628608,-1.3083070905222889,4.110631942749023,1.604612112045288,0.0408995151519775,0.5802785937614857
15,0.1388204368498224,0.022005745761463,0.9988277078944648,-0.795273602635152,3.273153781890869,1.3109345436096191,0.0330193042755126,0.3789312810224435
16,0.1605372775091259,0.0251650152843037,0.9984669438731912,-1.0223575553698554,3.187611818313598,1.2626574039459229,0.041130781173706,0.4803916867500312
17,0.1832966251904308,0.0292431016412155,0.9979298084783992,-1.2798398959753994,2.792496681213379,1.2689876556396484,0.033156394958496,0.6332631013713647
18,1.1144567863072452,0.1721426344601957,0.928263439787082,-2.5297627720831963,5.666502237319946,0.2888412475585937,0.0370326042175293,1.6410843314525536
19,1.0746051053949657,0.1559259841704491,0.941142657936691,-2.33253420657794,5.547289848327637,0.4123294353485107,0.0359716415405273,0.8002947345015291
20,1.039784149583461,0.1461969244992177,0.9482583669898448,-2.323530989743466,6.849414348602295,0.4489798545837402,0.0463669300079345,6.830380270044631e-05
21,0.772572485987894,0.1015138271658324,0.9750532450575292,-1.646381527609842,4.87586522102356,0.7447025775909424,0.0341005325317382,0.6710334214508539
22,0.7652432038010741,0.1006674643577492,0.975467493796828,-1.7017603546050242,7.307356595993042,0.837085485458374,0.0387232303619384,0.5852712943677126
23,0.8035651951621545,0.1087692593507888,0.9713598030168916,-1.9046167306422872,7.431593656539917,0.9458959102630616,0.0449416637420654,0.6512146342413266
24,0.1410158439803608,0.0253037905273708,0.9984499888384728,-0.9683489577113789,4.998692750930786,0.902108907699585,0.0363147258758544,0.3450893392862422
25,0.1470493122020073,0.0274206783267143,0.9981797960761624,-1.148661508812413,4.8393943309783936,0.8446455001831055,0.034480333328247,0.4362234614769897
26,0.1578957661824737,0.029974515569329,0.9978249562143128,-1.3712903064369706,7.0569167137146,0.956430435180664,0.0504662990570068,0.5879871402272273
27,0.1394117156950902,0.0210523724022317,0.9989270839410144,-0.9800068135521136,5.9277098178863525,1.189180850982666,0.0355787277221679,0.5994580394431792
28,0.1584804375920722,0.025388651640232,0.9984395748859056,-1.1795848470185786,4.790137052536011,1.2006468772888184,0.0346825122833251,0.7325623064764741
29,0.16869208603342,0.0294472140756942,0.997900808373656,-1.389245710337982,4.5379557609558105,1.0824007987976074,0.0434241294860839,0.8857082882502926
30,0.2783523440347693,0.026859018628045,0.9982535991304308,-0.840891110265588,4.5966572761535645,1.358076572418213,0.0375473499298095,0.3811037044940676
31,0.308048883535401,0.0291245551556326,0.997946558855943,-1.0438718699519005,6.823997974395752,1.8442974090576167,0.0422124862670898,0.4836158469827832
32,0.3426370998106714,0.0328626370527756,0.9973856214070644,-1.295518905685887,4.940280437469482,1.2186217308044434,0.033933401107788,0.6427889588813571
33,0.1182821950694449,0.0204137084989993,0.9989911944197108,-0.7570405083500177,4.788010120391846,1.3445370197296145,0.0381586551666259,0.3910079971352552
34,0.1209886988165801,0.0220408255040914,0.9988239673728936,-0.967082911388046,7.226580858230591,1.8139901161193848,0.0434627532958984,0.4880978706868882
35,0.1364119578818841,0.0251451653311195,0.9984693614429886,-1.224117816141746,6.97812294960022,1.9540939331054688,0.0465755462646484,0.6418062475378465
36,1.117208726348123,0.1731350457891514,0.9274339254881556,-2.515580647853916,9.259445190429688,0.3049578666687011,0.0448997020721435,1.5510812732673191
37,1.076149496918507,0.15332418836064,0.9430904689568916,-2.3020479245952403,7.177560329437256,0.3595247268676758,0.0438508987426757,6.682089769910604e-05
38,1.0634442676832705,0.1531830492556251,0.9431951942902206,-2.347175138289016,6.849316358566284,0.2877202033996582,0.0380988121032714,6.703043424078104e-05
39,0.7306215662333357,0.0909716483318912,0.979965625588942,-1.4405117871127746,7.997777462005615,0.6014115810394287,0.0396821498870849,0.3815687796709126
40,0.7758358727152539,0.1012134703230757,0.9752006504663424,-1.707886213879565,6.840114593505859,0.662806510925293,0.0405621528625488,0.5068298595544997
41,0.8501578987214868,0.1150610595975128,0.9679505636254474,-1.975105004136211,6.757036924362183,0.6825158596038818,0.0402266979217529,0.6429709943657357
42,0.1464877948712402,0.0268459540034129,0.9982552976677522,-1.007088530644209,6.572087049484253,0.9575159549713136,0.0408077239990234,0.360625478752154
43,0.1441758713761431,0.0290235375899047,0.9979607787392176,-1.190194852843759,6.65000581741333,0.8657166957855225,0.0477650165557861,0.4317717265223684
44,0.1543460863950081,0.0313979636191923,0.997613471517405,-1.4093115687049016,10.259533643722534,1.21972393989563,0.0456748008728027,0.5719829133517507
45,0.1257536808288592,0.0210904490772275,0.9989231993412128,-0.96634747475586,6.95469331741333,1.105445146560669,0.0499441623687744,0.5774386855798929
